Row,CNCF,GZSD,CARP,FWDM,SMBF,ERSN,BLGL,WTBS,BKCP,Growth
CNCF,-0.348100751834084,0.928751022421232,1.05514416470286e-07,0.119377682477502,3.69065855038825e-08,1.40945633713611,0.641718085207424,-0.155065926091557,0.170823125194169,-1.33325607103549
GZSD,-0.161232123004833,-0.513011042415975,-0.00233139723429901,-0.039643453794364,-1.05041546439108,-0.293259332538133,-0.902653398132916,-0.548367699683774,-0.044617726763381,1.82601340403729
CARP,4.67543506829842e-08,-0.789012260866574,-0.108611237624834,-0.789528024576862,-9.06323233308152e-05,-1.25790072300906,-1.15503187954535,-0.000823840247758024,-0.087798165742871,2.24766667199117
FWDM,-0.238457098070143,0.322194076511608,0.0502790516514086,-0.332153597030807,0.125153717289282,0.108846637345663,0.897915117402428,-0.0284514910136122,-0.00256326178105726,-0.298605668493759
SMBF,3.76634534660089e-07,-0.129706209959473,-0.150187416345024,-0.000520449378359909,-0.000850023237868566,-0.714927032724959,-0.00484325869647104,4.20007809725224e-10,-0.00232761795463615,0.519985397648447
ERSN,-0.335644200450053,-0.185221703607435,-0.500871549892149,-5.83476578688121e-05,-0.000103048218319944,-1.07732954947172,-1.0252230748316,-1.07642536625178,-0.399642154179057,2.15104316448712
BLGL,-0.0341822308913605,-0.0895538133275806,-0.0054968294282802,-0.598284279145415,-1.07640802041018,-0.509769371454504,-0.823742927236509,-0.764745217025985,-0.0168951969866593,1.70674476550777
WTBS,-0.00696477658319189,0.0358391225227235,0.000464000874306848,0.134070221896897,2.5813640010056e-07,0.333239354405227,0.438456859063544,-0.346745794174667,0.00267246963854605,-0.362499228133695
BKCP,-0.073007083041487,0.385262399115043,0.0770542957909598,-0.695038360767604,0.0229665459722228,0.0556325435403854,0.669220822418075,-0.0223558988137115,-0.793903682838101,-0.0860143617465538
